0.51	864.6611742251478	851.3535227053783
0.51	863.9541853626781	850.6720496811251
0.51	863.247830996367	849.991182212956
0.51	862.5421106078493	849.3109198331163
0.51	861.8370236787594	848.6312620738513
0.51	861.1325696907318	847.9522084674065
0.51	860.4287481254011	847.2737585460271
0.51	859.7255584644016	846.5959118419588
0.51	859.0230001893682	845.9186678874468
0.51	858.3210727819352	845.2420262147365
0.51	857.6197757237371	844.5659863560732
0.51	856.9191084964087	843.8905478437024
0.51	856.2190705815842	843.2157102098695
0.51	855.5196614608983	842.5414729868196
0.51	854.8208806159846	841.8678357067975
0.51	854.1227275284796	841.1947979020501
0.51	853.4252025428401	840.5223582419989
0.51	852.7283047832487	839.850516616341
0.51	852.0320332206327	839.1792730680293
0.51	851.336387335385	838.5086271305505
0.51	850.6413666078986	837.8385783373915
0.51	849.9469705185667	837.1691262220392
0.51	849.2531985477824	836.5002703179803
0.51	848.5600501759387	835.8320101587018
0.51	847.8675248834286	835.1643452776907
0.51	847.1756221506453	834.4972752084334
0.51	846.4843414579816	833.8307994844172
0.51	845.793682285831	833.1649176391288
0.51	845.1036441145862	832.4996292060549
0.51	844.4142264246402	831.8349337186826
0.51	843.7254286963865	831.1708307104985
0.51	843.0372504102178	830.5073197149899
0.51	842.3496910465273	829.844400265643
0.53	868.4913310079565	847.5233659225695
0.53	861.8460132170829	841.1894495153814
0.53	855.2566346217816	834.9080406754017
0.53	848.7227673718455	828.678752638589
0.53	842.2439836170738	822.5011986409083
0.53	835.8198555072614	816.3749919183205
0.53	829.4499551922041	810.2997457067873
0.53	823.1338548216992	804.2750732422716
0.53	816.8711265455393	798.3005877607322
0.53	810.6613425135233	792.3759024981339
0.53	804.5040748754475	786.5006306904386
0.53	798.3988778340619	780.6744035206497
0.53	792.3453339352878	774.896823828606
0.53	786.3430256102572	769.1674945689313
0.53	780.3915264027984	763.4860275835587
0.53	774.4904098567386	757.852034714419
0.53	768.6392495159023	752.2651278034414
0.53	762.8376189241168	746.7249186925568
0.53	757.0850916252115	741.231019223699
0.53	751.3812411630104	735.7830412387962
0.53	745.7256410813413	730.3805965797801
0.53	740.1178622194393	725.0232997931737
0.53	734.5574752987862	719.7107655432511
0.53	729.044060232375	714.4425993027822
0.53	723.5771910871198	709.2184123906055
0.53	718.1564419299383	704.0378161255629
0.53	712.7813868277475	698.9004218264953
0.53	707.4515998474641	693.8058408122434
0.53	702.1666550560049	688.7536844016486
0.53	696.9261265202869	683.7435639135514
0.53	691.729588307227	678.775090666793
0.53	686.5766247305116	673.8478657334442
0.53	681.4668005351442	668.96150975426
0.55	873.295012066457	842.719684864069
0.55	860.6733110760624	830.8579422569501
0.55	848.2524044506091	819.1815836604179
0.55	836.0294390682052	807.6879325716598
0.55	824.001490090673	796.3743842041478
0.55	812.1656326798351	785.2383337713544
0.55	800.5189419975138	774.2771764867518
0.55	789.0584932055327	763.4883075638137
0.55	777.781262162678	752.8692215190446
0.55	766.6843809987614	742.4172565979292
0.55	755.7650036992661	732.1297291902797
0.55	745.0202258990646	722.0040140365181
0.55	734.4471432330295	712.0374858770667
0.55	724.0428513360334	702.2275194523477
0.55	713.8044433713359	692.5714919743963
0.55	703.7289237384009	683.0668694190435
0.55	693.8134991877844	673.7109154110299
0.55	684.0552801260297	664.5009899191035
0.55	674.4513769596828	655.434452912015
0.55	664.9989000952885	646.5086643585141
0.55	655.6949599393922	637.7209842273505
0.55	646.5366251729362	629.0688142128766
0.55	637.5210506468904	620.5494698394173
0.55	628.6124341009022	612.1273693844366
0.55	619.830525207864	603.822495148017
0.55	611.1840917230418	595.6438475126142
0.55	602.6710618598645	587.5895936184695
0.55	594.2893589504255	579.6579054871548
0.55	586.0369298701995	571.8469315968649
0.55	577.9117091597362	564.1548327607185
0.55	569.9116313595854	556.5797697918341
0.55	562.034631223243	549.119903290384
0.55	554.2786640708149	541.7733732899306
0.57	879.2479996017571	836.7666973287689
0.57	860.5867776233972	819.5262482905907
0.57	842.3618914933527	802.6804127058329
0.57	824.5638936466089	786.2210065332388
0.57	807.1833365181551	770.1398457315545
0.57	790.21049822617	754.429020576334
0.57	773.6360715656994	739.0802066662646
0.57	757.4509079497174	724.0849209821073
0.57	741.6456582326342	709.4348810631808
0.57	726.2109732688631	695.1218044488072
0.57	711.1374024699502	681.1375101211732
0.57	696.4155066540058	667.4738056559014
0.57	682.0362340396193	654.1221112281355
0.57	667.9903104181808	641.0740694402202
0.57	654.2684615810773	628.3213228944979
0.57	640.8613361519899	615.8555913610226
0.57	627.7028109024689	603.6117545123393
0.57	614.8353312949243	591.6327641567486
0.57	602.2597013969157	579.9202238797177
0.57	589.9692963265896	568.468308317301
0.57	577.9573963938859	557.2712869137646
0.57	566.2174615471334	546.3232494749853
0.57	554.7429530426921	535.6182844988082
0.57	543.5272883132284	525.1505243067718
0.57	532.5638597762487	514.9141262355762
0.57	521.8460773463877	504.90323012478933
0.57	511.36742674387807	495.11190000838457
0.57	501.12134965717075	485.53424395211766
0.57	491.0751079214358	476.1382061697841
0.57	481.2299126782269	466.92566711360496
0.57	471.6003555580389	457.91183890766183
0.57	462.1816718369553	449.09260500207563
0.57	452.9691182094561	440.46382742857185
0.59	886.5239083021952	829.4907886283308
0.59	861.7331736797006	807.0470258642307
0.59	837.7056146527879	785.2793614571852
0.59	814.4192972067025	764.1691232742652
0.59	791.852916357949	743.6970101512763
