0.51	2294.1459133138337	2143.1564450951923
0.51	2292.5979210517667	2141.737443453558
0.51	2291.051169030454	2140.3195640986596
0.51	2289.5056563131884	2138.9028062267607
0.51	2287.961381963266	2137.487169034128
0.51	2286.4183450439805	2136.072651717025
0.51	2284.876544618626	2134.6592534717165
0.51	2283.3359797504972	2133.246973494467
0.51	2281.7966495028886	2131.8358109815417
0.51	2280.2585529390944	2130.4257651292055
0.51	2278.721689122409	2129.0168351337225
0.51	2277.186057116127	2127.6090201913576
0.51	2275.6516559835422	2126.2023194983753
0.51	2274.118484787949	2124.796732251041
0.51	2272.58654259264	2123.3922576456166
0.51	2271.0558284609137	2121.9888948783714
0.51	2269.526341456063	2120.586643145568
0.51	2267.998080641381	2119.1855016434706
0.51	2266.4710450801635	2117.785469568345
0.51	2264.945233835703	2116.386546116455
0.51	2263.420645971296	2114.988730484066
0.51	2261.897280550236	2113.5920218674414
0.51	2260.3751366358165	2112.196419462847
0.51	2258.854213291333	2110.801922466548
0.51	2257.3345095800796	2109.4085300748075
0.51	2255.8160245653503	2108.016241483892
0.51	2254.29875731044	2106.6250558900647
0.51	2252.782706878643	2105.234972489591
0.51	2251.267872333253	2103.845990478736
0.51	2249.754252737565	2102.4581090537636
0.51	2248.241847154873	2101.071327410939
0.51	2246.730654648472	2099.6856447465266
0.51	2245.220674281656	2098.301060256792
0.53	2312.8606196317746	2124.4417387772514
0.53	2298.2511001008997	2111.304764213971
0.53	2283.7510939887948	2098.264989321788
0.53	2269.3598334874328	2085.321744164998
0.53	2255.076550788801	2072.474358807908
0.53	2240.9004780848777	2059.722163314818
0.53	2226.8308475676436	2047.0644877500283
0.53	2212.8668914290815	2034.500662177844
0.53	2199.0078418611647	2022.030016662559
0.53	2185.252931055881	2009.6518812684817
0.53	2171.6013912052103	1997.365586059913
0.53	2158.0524545011285	1985.1704611011503
0.53	2144.6053531356188	1973.0658364564974
0.53	2131.259319300659	1961.0510421902527
0.53	2118.0135851882346	1949.125408366723
0.53	2104.8673829903255	1937.2882650502086
0.53	2091.8199448989085	1925.5389423050076
0.53	2078.8705031059635	1913.8767701954212
0.53	2066.018289803477	1902.3010787857563
0.53	2053.2625371834242	1890.8111981403092
0.53	2040.6024774377868	1879.4064583233828
