0.33,0.327884893549125
0.3364,1.45237413088263
0.3428,2.53108158880146
0.3492,3.56473039665313
0.3556,4.55404368378536
0.362,5.49974457954567
0.3684,6.4025562132817
0.3748,7.26320171434101
0.3812,8.0824042120713
0.3876,8.86088683581998
0.394,9.59937271493486
0.4004,10.2985849787634
0.4068,10.9592467566533
0.4132,11.5820811779521
0.4196,12.1678113720074
0.426,12.7171604681669
0.4324,13.2308515957781
0.4388,13.7096078841886
0.4452,14.154152462746
0.4516,14.565208460798
0.458,14.9434990076921
0.4644,15.289747232776
0.4708,15.6046762653971
0.4772,15.8890092349033
0.4836,16.1434692706419
0.49,16.3687795019608
0.4964,16.5656630582073
0.5028,16.7348430687292
0.5092,16.877042662874
0.5156,16.9929849699896
0.522,17.0833931194231
0.5284,17.1489902405224
0.5348,17.1904994626351
0.5412,17.2086439151088
0.5476,17.204146727291
0.554,17.1777310285294
0.5604,17.1301199481716
0.5668,17.0620366155652
0.5732,16.9742041600577
0.5796,16.8673457109968
0.586,16.74218439773
0.5924,16.5994433496052
0.5988,16.4398456959696
0.6052,16.2641145661711
0.6116,16.0729730895571
0.618,15.8671443954753
0.6244,15.6473516132733
0.6308,15.4143178722987
0.6372,15.1687663018991
0.6436,14.9114200314221
0.65,14.6430021902153
0.6564,14.3642359076263
0.6628,14.0758443130027
0.6692,13.7785505356921
0.6756,13.4730777050423
0.682,13.1601489504005
0.6884,12.8404874011145
0.6948,12.514816186532
0.7012,12.1838584360005
0.7076,11.8483372788676
0.714,11.508975844481
0.7204,11.1664972621882
0.7268,10.8216246613367
0.7332,10.4750811712744
0.7396,10.1275899213487
0.746,9.77987404090712
0.7524,9.43265665929756
0.7588,9.08666090586735
0.7652,8.74260990996414
0.7716,8.40122680093563
0.778,8.06323470812938
0.7844,7.72935676089299
0.7908,7.40031608857387
0.7972,7.07683582052002
0.8036,6.75963908607874
0.81,6.4494490145977
0.8164,6.14698873542455
0.8228,5.85298137790702
0.8292,5.56815007139236
0.8356,5.29321794522834
0.842,5.02890812876268
0.8484,4.77594375134288
0.8548,4.53504794231654
0.8612,4.30694383103127
0.8676,4.09235454683458
0.874,3.89200321907437
0.8804,3.70661297709803
0.8868,3.536906950253
0.8932,3.38360826788725
0.8996,3.247440059348
0.906,3.12912545398316
0.9124,3.02938758114013
0.9188,2.94894957016661
0.9252,2.8885345504103
0.9316,2.84886565121862
0.938,2.83066600193926
0.9444,2.83465873191974
0.9508,2.86156697050786
0.9572,2.91211384705092
0.9636,2.98702249089682
0.97,3.08701603139298
0.9764,3.21281759788728
0.9828,3.36515031972666
0.9892,3.5447373262595
0.9956,3.75230174683282
