877.4993388062726	587.1777499257764
854.8025767463516	572.809852891073
832.7566524337722	558.8365391386926
811.3443054300976	545.2483675151402
790.5482752968885	532.0358968669173
770.351301595708	519.1896860405282
750.7361238881174	506.70029388247536
731.6854817356783	494.5582792392619
713.1821146999522	482.75420095739
695.1988893222372	471.28849090362786
677.7270124384829	460.14324065009214
660.7525330702332	449.3056995833025
644.2592327648754	438.7653845639354
628.230893069798	428.51181245266815
612.6168699251118	418.50007450290053
597.3921320230531	408.7108747201577
582.5893939552934	399.18266300939973
568.1928728597169	389.91285535449674
554.1898060441316	380.8958475693988
540.573663903175	372.1198023812221
527.3331326055059	363.57766674306515
514.4568983197814	355.26238760802477
501.9336472146606	347.1669119291996
489.7520654588004	339.2841866596864
477.9008392208597	331.60715875258376
466.3324956313721	324.09422897254854
455.04862668997407	316.7597568113721
444.06623843371494	309.6136491745382
433.37735200853393	302.6511285812489
422.97398856037046	295.8674175507059
412.84816923516314	289.2577386021102
402.9919151788505	282.81731425466285
393.3972475373719	276.5413670275656
384.0561874566667	270.4251194400203
374.956861520789	264.4676885731124
366.0953116543287	258.66027616739166
357.4380090611705	252.97128471275764
348.99243013222315	247.41062634107004
340.7652123020504	241.9873742278437
332.7506654628299	236.69827400620724
324.94309950673784	231.54007130928784
317.33682432595174	226.5095117702139
309.9235692171015	221.6059216176588
302.70017033841987	216.82352021869542
295.6615354610714	212.1584553274626
288.8022529855408	207.60719406878206
282.1169113123104	203.1662035674737
275.58426348661294	198.81611559310755
269.2045096396203	194.55900900119278
262.9844434485535	190.40365329723082
256.91802902987206	186.34973917759717
251.00335234620763	182.3928354924957
245.23650727596706	178.53050317635544
239.61358769755662	174.76030316360493
234.1306874893826	171.07979638867286
228.78390052985168	167.48654378598815
223.5693206973706	163.97810628997988
218.48250664913576	160.5525800562865
213.51147594768608	157.20005569472218
208.65056657828086	153.91421576939524
203.90787340096847	150.70431532775598
199.28054154090563	147.56865968236337
194.76571612324997	144.50555414577698
190.3605422731582	141.5133040305557
186.06216511578788	138.59021464925917
181.8667756956423	135.73554539509976
177.77256078270713	132.94655993580895
173.77681453164848	130.2214145544366
169.8767969683665	127.5582996627991
166.06721729319423	124.95285484714572
162.33749435399804	122.39542934125907
158.69602764219817	119.89535302247573
155.14012998205467	117.45201430570094
151.6682291937859	115.06368660988139
148.27840766960415	112.72898878197051
144.96863668188902	110.44665078875451
141.7368875030198	108.21540259701926
138.58113140537577	106.03397417355063
135.49932927258794	103.90110587388337
132.48899572943623	101.81598431240326
129.54864481629994	99.77679668789617
126.66742442112421	97.77331578622137
123.85248163175929	95.81331359314323
121.10251196257462	93.89611052094537
118.4159931719661	92.0208092259377
115.7912272562969	90.18668812646368
113.22674598855127	88.3927958642451
110.72123185498093	86.63803036773648
108.2732128033121	84.92144410391762
105.88121678127119	83.24208953976857
103.5437717365846	81.59901914226936
101.25931676804903	79.99137422732927
99.02121176310435	78.41308492122978
96.8323261694548	76.86720641241578
94.69277099245885	75.35429878857583
92.60142293173354	73.87368783165718
90.55715868689597	72.42469932360706
88.55876286004627	71.00675114389006
86.60517522976664	69.61910599548858
84.6953517094255	68.26101044659853
