2303.13	0.9482317
1740.722	1.002636
1320.3	1.05845
1005.167	1.115493
768.2693	1.173562
589.637	1.232438
454.502	1.291882
351.9232	1.35164
273.7788	1.411445
214.0263	1.471025
168.1597	1.530099
132.8106	1.588384
105.4544	1.645602
84.19354	1.70148
67.59757	1.755752
54.5851	1.808169
44.33591	1.858497
36.2259	1.906519
29.77856	1.952042
24.62882	1.994897
20.49601	2.034936
17.16354	2.072041
14.46368	2.106117
12.266	2.137096
10.46876	2.164937
8.992213	2.18962
7.773673	2.211152
6.763638	2.22956
5.922875	2.24489
5.220168	2.25721
4.630584	2.2666
4.134128	2.273158
3.714713	2.276993
3.35934	2.278226
